"year","ticker.x","ret_closing_prices.x","bd_best","side_a","side_a_2nd","side_b","side_b_2nd","ticker.y","ret_closing_prices.y"
2014,"RTX",0.0105447600476913,28261,"Government of Mali","Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Italy, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Niger, Government of China, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Nigeria, Government of Rwanda, Government of Liberia, Government of Chad, Government of United States of America, Government of Guinea, Government of Burkina Faso, Government of Sweden, Government of Tajikistan, Government of Estonia, Government of Norway, Government of Sierra Leone, Government of United Kingdom","AQIM, al-Murabitun",NA,"^GSPC",0.113906337867481
2015,"RTX",-0.164608672386806,29689,"Government of Mali","Government of Djibouti, Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Madagascar, Government of DR Congo (Zaire), Government of Niger, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Rwanda, Government of Cameroon, Government of Liberia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Yemen (North Yemen), Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","AQIM, Ansar Dine",NA,"^GSPC",-0.00726599720582355
2016,"RTX",0.141043030219248,31515,"Government of Mali","Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Madagascar, Government of Niger, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Congo, Government of Liberia, Government of Ethiopia, Government of Chad, Government of United States of America, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Hungary, Government of Lithuania, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Yemen (North Yemen), Government of Turkey, Government of Sierra Leone, Government of United Kingdom","AQIM, Ansar Dine",NA,"^GSPC",0.0953502266728365
2017,"RTX",0.163747440345507,31712,"Government of Mali","Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Niger, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Hungary, Government of Lithuania, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Yemen (North Yemen), Government of Sierra Leone, Government of Latvia, Government of United Kingdom","AQIM, JNIM",NA,"^GSPC",0.194199655232879
2018,"RTX",-0.165321011483644,29267,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Madagascar, Government of New Zealand, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Hungary, Government of Lithuania, Government of Spain, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",-0.0623725984962068
2019,"RTX",0.406461361691023,33371,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Madagascar, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Ireland, Government of Lithuania, Government of Spain, Government of Sweden, Government of Ukraine, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",0.288780702251584
2020,"RTX",-0.24125672656013,24735,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Iran, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Zambia, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of Australia, Government of Finland, Government of France, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Madagascar, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Ireland, Government of Lithuania, Government of Spain, Government of Sweden, Government of Ukraine, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",0.162589230557062
2021,"RTX",0.203467976334901,39841,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Iran, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Zambia, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of Australia, Government of Finland, Government of France, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Greece, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Luxembourg, Government of Bhutan, Government of Burkina Faso, Government of Ireland, Government of Lithuania, Government of Spain, Government of Sweden, Government of Ukraine, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",0.268927386613713
2022,"RTX",0.172670242062628,5535,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Iran, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of Australia, Government of Finland, Government of France, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Luxembourg, Government of Bhutan, Government of Burkina Faso, Government of Lithuania, Government of Spain, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",-0.194428272034293
2006,"SPR",NA,8903,"Government of Iraq","Government of Mongolia, Government of Azerbaijan, Government of Slovakia, Government of El Salvador, Government of Australia, Government of Romania, Government of Kazakhstan, Government of Georgia, Government of Moldova, Government of Denmark, Government of Armenia, Government of South Korea, Government of Bosnia-Herzegovina, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Lithuania, Government of North Macedonia, Government of Poland, Government of Estonia, Government of Czech Republic, Government of Latvia, Government of United Kingdom","Ansar al-Islam, IS, RJF",NA,"^GSPC",0.136194317382607
2007,"SPR",0.0307737897141085,9246,"Government of Iraq","Government of Mongolia, Government of Azerbaijan, Government of Slovakia, Government of El Salvador, Government of Australia, Government of Romania, Government of Kazakhstan, Government of Georgia, Government of Moldova, Government of Tonga, Government of Denmark, Government of Armenia, Government of South Korea, Government of Bosnia-Herzegovina, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Lithuania, Government of North Macedonia, Government of Poland, Government of Estonia, Government of Czech Republic, Government of Latvia, Government of United Kingdom","Ansar al-Islam, al-Mahdi Army, IS, RJF",NA,"^GSPC",0.0352957306634796
2008,"SPR",-0.705217389092929,8058,"Government of Iraq","Government of Mongolia, Government of Azerbaijan, Government of El Salvador, Government of Australia, Government of Romania, Government of Kazakhstan, Government of Georgia, Government of Moldova, Government of Tonga, Government of Armenia, Government of South Korea, Government of Bosnia-Herzegovina, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Lithuania, Government of North Macedonia, Government of Ukraine, Government of Poland, Government of Estonia, Government of Czech Republic, Government of Latvia, Government of United Kingdom","al-Mahdi Army, IS",NA,"^GSPC",-0.384857930609067
2009,"SPR",0.952802405247253,8013,"Government of Yemen (North Yemen)","Government of United States of America","AQAP",NA,"^GSPC",0.234541904883407
2010,"SPR",0.0478347848134333,8531,"Government of Yemen (North Yemen)","Government of United States of America","AQAP",NA,"^GSPC",0.127827138537602
2011,"SPR",-0.00144155598590812,9630,"Government of Yemen (North Yemen)","Government of United States of America","AQAP",NA,"^GSPC",-3.18366639369128e-05
2012,"SPR",-0.183349434427091,10286,"Government of Yemen (North Yemen)","Government of United States of America","AQAP",NA,"^GSPC",0.13405690926621
2013,"SPR",1.00825004183916,9504,"Government of Mali","Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Italy, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Niger, Government of China, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Nigeria, Government of Rwanda, Government of Liberia, Government of Chad, Government of United States of America, Government of Guinea, Government of Burkina Faso, Government of Sweden, Government of Tajikistan, Government of Estonia, Government of Norway, Government of Yemen (North Yemen), Government of Sierra Leone, Government of United Kingdom","AQIM, Signed-in-Blood Battalion, Ansar Dine, MUJAO",NA,"^GSPC",0.296012495733244
2014,"SPR",0.262910757132297,28261,"Government of Mali","Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Italy, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Niger, Government of China, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Nigeria, Government of Rwanda, Government of Liberia, Government of Chad, Government of United States of America, Government of Guinea, Government of Burkina Faso, Government of Sweden, Government of Tajikistan, Government of Estonia, Government of Norway, Government of Sierra Leone, Government of United Kingdom","AQIM, al-Murabitun",NA,"^GSPC",0.113906337867481
2015,"SPR",0.163336399390287,29689,"Government of Mali","Government of Djibouti, Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Madagascar, Government of DR Congo (Zaire), Government of Niger, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Rwanda, Government of Cameroon, Government of Liberia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Yemen (North Yemen), Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","AQIM, Ansar Dine",NA,"^GSPC",-0.00726599720582355
2016,"SPR",0.165368460750216,31515,"Government of Mali","Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Madagascar, Government of Niger, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Congo, Government of Liberia, Government of Ethiopia, Government of Chad, Government of United States of America, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Hungary, Government of Lithuania, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Yemen (North Yemen), Government of Turkey, Government of Sierra Leone, Government of United Kingdom","AQIM, Ansar Dine",NA,"^GSPC",0.0953502266728365
2017,"SPR",0.495287099942194,31712,"Government of Mali","Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Niger, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Hungary, Government of Lithuania, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Yemen (North Yemen), Government of Sierra Leone, Government of Latvia, Government of United Kingdom","AQIM, JNIM",NA,"^GSPC",0.194199655232879
2018,"SPR",-0.173753623634491,29267,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Madagascar, Government of New Zealand, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Hungary, Government of Lithuania, Government of Spain, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",-0.0623725984962068
2019,"SPR",0.0109585373236052,33371,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Madagascar, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Ireland, Government of Lithuania, Government of Spain, Government of Sweden, Government of Ukraine, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",0.288780702251584
2020,"SPR",-0.463638836090178,24735,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Iran, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Zambia, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of Australia, Government of Finland, Government of France, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Madagascar, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Ireland, Government of Lithuania, Government of Spain, Government of Sweden, Government of Ukraine, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",0.162589230557062
2021,"SPR",0.102327960715937,39841,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Iran, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Zambia, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of Australia, Government of Finland, Government of France, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Greece, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Luxembourg, Government of Bhutan, Government of Burkina Faso, Government of Ireland, Government of Lithuania, Government of Spain, Government of Sweden, Government of Ukraine, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",0.268927386613713
2022,"SPR",-0.313065670070739,5535,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Iran, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of Australia, Government of Finland, Government of France, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Luxembourg, Government of Bhutan, Government of Burkina Faso, Government of Lithuania, Government of Spain, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",-0.194428272034293
2006,"TDG",NA,8903,"Government of Iraq","Government of Mongolia, Government of Azerbaijan, Government of Slovakia, Government of El Salvador, Government of Australia, Government of Romania, Government of Kazakhstan, Government of Georgia, Government of Moldova, Government of Denmark, Government of Armenia, Government of South Korea, Government of Bosnia-Herzegovina, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Lithuania, Government of North Macedonia, Government of Poland, Government of Estonia, Government of Czech Republic, Government of Latvia, Government of United Kingdom","Ansar al-Islam, IS, RJF",NA,"^GSPC",0.136194317382607
2007,"TDG",0.703885242510635,9246,"Government of Iraq","Government of Mongolia, Government of Azerbaijan, Government of Slovakia, Government of El Salvador, Government of Australia, Government of Romania, Government of Kazakhstan, Government of Georgia, Government of Moldova, Government of Tonga, Government of Denmark, Government of Armenia, Government of South Korea, Government of Bosnia-Herzegovina, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Lithuania, Government of North Macedonia, Government of Poland, Government of Estonia, Government of Czech Republic, Government of Latvia, Government of United Kingdom","Ansar al-Islam, al-Mahdi Army, IS, RJF",NA,"^GSPC",0.0352957306634796
2008,"TDG",-0.256807592303516,8058,"Government of Iraq","Government of Mongolia, Government of Azerbaijan, Government of El Salvador, Government of Australia, Government of Romania, Government of Kazakhstan, Government of Georgia, Government of Moldova, Government of Tonga, Government of Armenia, Government of South Korea, Government of Bosnia-Herzegovina, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Lithuania, Government of North Macedonia, Government of Ukraine, Government of Poland, Government of Estonia, Government of Czech Republic, Government of Latvia, Government of United Kingdom","al-Mahdi Army, IS",NA,"^GSPC",-0.384857930609067
2009,"TDG",0.414656005665343,8013,"Government of Yemen (North Yemen)","Government of United States of America","AQAP",NA,"^GSPC",0.234541904883407
2010,"TDG",0.516319216490609,8531,"Government of Yemen (North Yemen)","Government of United States of America","AQAP",NA,"^GSPC",0.127827138537602
2011,"TDG",0.328704311439483,9630,"Government of Yemen (North Yemen)","Government of United States of America","AQAP",NA,"^GSPC",-3.18366639369128e-05
2012,"TDG",0.425167225913723,10286,"Government of Yemen (North Yemen)","Government of United States of America","AQAP",NA,"^GSPC",0.13405690926621
2013,"TDG",0.180844848575318,9504,"Government of Mali","Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Italy, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Niger, Government of China, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Nigeria, Government of Rwanda, Government of Liberia, Government of Chad, Government of United States of America, Government of Guinea, Government of Burkina Faso, Government of Sweden, Government of Tajikistan, Government of Estonia, Government of Norway, Government of Yemen (North Yemen), Government of Sierra Leone, Government of United Kingdom","AQIM, Signed-in-Blood Battalion, Ansar Dine, MUJAO",NA,"^GSPC",0.296012495733244
2014,"TDG",0.219413742973656,28261,"Government of Mali","Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Italy, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Niger, Government of China, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Nigeria, Government of Rwanda, Government of Liberia, Government of Chad, Government of United States of America, Government of Guinea, Government of Burkina Faso, Government of Sweden, Government of Tajikistan, Government of Estonia, Government of Norway, Government of Sierra Leone, Government of United Kingdom","AQIM, al-Murabitun",NA,"^GSPC",0.113906337867481
2015,"TDG",0.1634835235391,29689,"Government of Mali","Government of Djibouti, Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Madagascar, Government of DR Congo (Zaire), Government of Niger, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Rwanda, Government of Cameroon, Government of Liberia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Yemen (North Yemen), Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","AQIM, Ansar Dine",NA,"^GSPC",-0.00726599720582355
2016,"TDG",0.0897789890112004,31515,"Government of Mali","Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Madagascar, Government of Niger, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Congo, Government of Liberia, Government of Ethiopia, Government of Chad, Government of United States of America, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Hungary, Government of Lithuania, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Yemen (North Yemen), Government of Turkey, Government of Sierra Leone, Government of United Kingdom","AQIM, Ansar Dine",NA,"^GSPC",0.0953502266728365
